YearMonth,Grid_X,Grid_Y,Crime_Count
2013-01,447,4612,19
2013-01,447,4613,30
2013-01,447,4614,92
2013-01,447,4615,56
2013-01,447,4616,68
2013-01,447,4617,52
2013-01,447,4618,22
2013-01,447,4619,40
2013-01,447,4620,40
2013-01,447,4621,50
2013-01,447,4622,73
2013-01,447,4623,72
2013-01,447,4624,111
2013-01,447,4625,36
2013-01,447,4626,29
2013-01,447,4627,58
2013-01,447,4628,30
2013-01,447,4629,44
2013-01,447,4630,43
2013-01,447,4631,36
2013-01,447,4632,48
2013-01,447,4633,42
2013-01,447,4634,20
2013-01,447,4635,53
2013-01,447,4636,195
2013-01,447,4637,270
2013-01,447,4638,184
2013-01,447,4639,129
2013-01,447,4640,41
2013-01,447,4641,23
2013-01,447,4642,14
2013-01,447,4643,3
2013-01,448,4610,5
2013-01,448,4611,18
2013-01,448,4612,4
2013-01,448,4613,33
2013-01,448,4614,60
2013-01,448,4615,110
2013-01,448,4616,88
2013-01,448,4617,62
2013-01,448,4618,23
2013-01,448,4619,86
2013-01,448,4620,61
2013-01,448,4621,37
2013-01,448,4622,96
2013-01,448,4623,121
2013-01,448,4624,103
2013-01,448,4625,146
2013-01,448,4626,125
2013-01,448,4627,97
2013-01,448,4628,98
2013-01,448,4629,68
2013-01,448,4630,89
2013-01,448,4631,77
2013-01,448,4632,56
2013-01,448,4633,27
2013-01,448,4634,30
2013-01,448,4635,61
2013-01,448,4636,70
2013-01,448,4637,136
2013-01,448,4638,173
2013-01,448,4639,5
2013-01,449,4611,53
2013-01,449,4612,6
2013-01,449,4613,4
2013-01,449,4614,1
2013-01,449,4615,40
2013-01,449,4616,26
2013-01,449,4617,59
2013-01,449,4618,9
2013-01,449,4619,31
2013-01,449,4620,48
2013-01,449,4621,128
2013-01,449,4622,145
2013-01,449,4623,86
2013-01,449,4624,78
2013-01,449,4625,118
2013-01,449,4626,30
2013-01,449,4627,29
2013-01,449,4628,88
2013-01,449,4629,61
2013-01,449,4630,37
2013-01,449,4631,27
2013-01,449,4633,4
2013-01,449,4635,1
2013-01,449,4637,15
2013-01,450,4611,40
2013-01,450,4612,2
2013-01,450,4615,1
2013-01,450,4617,7
2013-01,450,4618,19
2013-01,450,4619,22
2013-01,450,4620,24
2013-01,450,4621,33
2013-01,450,4622,64
2013-01,450,4623,50
2013-01,450,4624,49
2013-01,450,4625,51
2013-01,450,4626,6
2013-01,450,4627,38
2013-01,450,4628,48
2013-01,450,4629,25
2013-01,450,4630,8
2013-01,450,4638,1
2013-01,451,4612,1
2013-01,451,4617,2
2013-01,451,4618,2
2013-01,451,4619,34
2013-01,451,4620,49
2013-01,451,4621,49
2013-01,451,4622,71
2013-01,451,4623,108
2013-01,451,4624,105
2013-01,451,4625,28
2013-01,451,4626,9
2013-01,451,4627,34
2013-01,451,4628,14
2013-01,452,4616,3
2013-01,452,4617,20
2013-01,452,4618,38
2013-01,452,4619,35
2013-01,452,4620,39
2013-01,452,4621,35
2013-01,452,4622,94
2013-01,452,4623,139
2013-01,452,4624,109
2013-01,453,4610,1
2013-01,453,4611,1
2013-01,453,4612,10
2013-01,453,4616,26
2013-01,453,4617,20
2013-01,453,4618,19
2013-01,453,4619,21
2013-01,453,4620,56
2013-01,453,4621,87
2013-01,453,4622,154
2013-01,453,4623,107
2013-01,454,4610,2
2013-01,454,4611,32
2013-01,454,4612,1
2013-01,454,4613,2
2013-01,454,4615,1
2013-01,454,4616,11
2013-01,454,4617,8
2013-01,454,4618,9
2013-01,454,4619,49
2013-01,454,4620,88
2013-01,454,4621,66
2013-01,454,4622,58
2013-01,455,4610,1
2013-01,455,4611,2
2013-01,455,4614,2
2013-01,455,4615,21
2013-01,455,4616,25
2013-01,455,4617,21
2013-01,455,4618,21
2013-01,455,4619,5
2013-01,456,4611,1
2013-01,456,4616,7
2013-02,423,4646,1
2013-02,423,4648,1
2013-02,423,4649,1
2013-02,424,4645,11
2013-02,424,4646,1
2013-02,424,4647,25
2013-02,424,4649,1
2013-02,425,4647,50
2013-02,425,4650,2
2013-02,426,4647,2
2013-02,426,4648,3
2013-02,429,4646,2
2013-02,429,4647,4
2013-02,429,4648,2
2013-02,430,4643,2
2013-02,430,4644,3
2013-02,430,4646,1
2013-02,430,4647,21
2013-02,430,4648,14
2013-02,431,4643,3
2013-02,431,4644,5
2013-02,431,4647,2
2013-02,432,4643,11
2013-02,432,4644,16
2013-02,432,4647,3
2013-02,432,4648,9
2013-02,432,4649,1
2013-02,432,4650,8
2013-02,432,4651,7
2013-02,433,4625,3
2013-02,433,4626,12
2013-02,433,4627,3
2013-02,433,4639,2
2013-02,433,4640,12
2013-02,433,4641,19
2013-02,433,4642,23
2013-02,433,4643,12
2013-02,433,4644,22
2013-02,433,4646,5
2013-02,433,4647,6
2013-02,433,4648,4
2013-02,433,4649,4
2013-02,434,4625,19
2013-02,434,4626,8
2013-02,434,4627,12
2013-02,434,4639,1
2013-02,434,4640,12
2013-02,434,4641,22
2013-02,434,4642,28
2013-02,434,4643,19
2013-02,434,4644,11
2013-02,434,4645,7
2013-02,434,4646,2
2013-02,434,4647,4
2013-02,434,4648,20
2013-02,434,4649,14
2013-02,434,4651,1
2013-02,435,4625,18
2013-02,435,4626,20
2013-02,435,4627,12
2013-02,435,4635,7
2013-02,435,4636,12
2013-02,435,4637,14
2013-02,435,4638,11
2013-02,435,4639,25
2013-02,435,4640,38
2013-02,435,4641,53
2013-02,435,4642,34
2013-02,435,4643,27
2013-02,435,4644,13
2013-02,435,4645,14
2013-02,435,4646,12
2013-02,435,4647,14
2013-02,435,4648,10
2013-02,435,4649,3
2013-02,435,4650,2
2013-02,436,4625,18
2013-02,436,4626,5
2013-02,436,4627,23
2013-02,436,4635,14
2013-02,436,4636,85
2013-02,436,4637,101
2013-02,436,4638,78
2013-02,436,4639,73
2013-02,436,4640,42
2013-02,436,4641,72
2013-02,436,4642,54
2013-02,436,4643,42
2013-02,436,4644,38
2013-02,436,4645,29
2013-02,436,4646,33
2013-02,436,4647,20
2013-02,436,4648,20
2013-02,436,4649,1
2013-02,437,4625,6
2013-02,437,4627,17
2013-02,437,4628,15
2013-02,437,4629,8
2013-02,437,4635,11
2013-02,437,4636,167
2013-02,437,4637,168
2013-02,437,4638,116
2013-02,437,4639,73
2013-02,437,4640,69
2013-02,437,4641,34
2013-02,437,4642,36
2013-02,437,4643,44
2013-02,437,4644,39
2013-02,437,4645,24
2013-02,437,4646,18
2013-02,437,4647,12
2013-02,438,4620,2
2013-02,438,4621,6
2013-02,438,4622,44
2013-02,438,4623,4
2013-02,438,4624,7
2013-02,438,4625,20
2013-02,438,4626,18
2013-02,438,4627,18
2013-02,438,4628,25
2013-02,438,4629,11
2013-02,438,4632,6
2013-02,438,4633,3
2013-02,438,4634,4
2013-02,438,4635,35
2013-02,438,4636,152
2013-02,438,4637,62
2013-02,438,4638,38
2013-02,438,4639,21
2013-02,438,4640,75
2013-02,438,4641,53
2013-02,438,4642,46
2013-02,438,4643,42
2013-02,438,4644,41
2013-02,438,4645,16
2013-02,438,4646,25
2013-02,438,4647,4
2013-02,438,4648,6
2013-02,438,4649,3
2013-02,439,4614,1
2013-02,439,4620,8
2013-02,439,4621,11
2013-02,439,4622,16
2013-02,439,4623,11
2013-02,439,4624,28
2013-02,439,4625,32
2013-02,439,4626,29
2013-02,439,4627,49
2013-02,439,4628,36
2013-02,439,4629,21
2013-02,439,4630,1
2013-02,439,4631,28
2013-02,439,4632,77
2013-02,439,4633,67
2013-02,439,4634,75
2013-02,439,4635,95
2013-02,439,4636,185
2013-02,439,4637,82
2013-02,439,4638,69
2013-02,439,4639,128
2013-02,439,4640,89
2013-02,439,4641,36
2013-02,439,4642,44
2013-02,439,4643,62
2013-02,439,4644,26
2013-02,439,4645,38
2013-02,439,4646,37
2013-02,439,4647,10
2013-02,439,4648,7
2013-02,439,4649,1
2013-02,440,4614,1
2013-02,440,4615,10
2013-02,440,4616,4
2013-02,440,4617,1
2013-02,440,4620,7
2013-02,440,4621,18
2013-02,440,4622,21
2013-02,440,4623,11
2013-02,440,4624,15
2013-02,440,4625,22
2013-02,440,4626,25
2013-02,440,4627,24
2013-02,440,4628,22
2013-02,440,4629,3
2013-02,440,4630,2
2013-02,440,4631,10
2013-02,440,4632,55
2013-02,440,4633,74
2013-02,440,4634,138
2013-02,440,4635,173
2013-02,440,4636,52
2013-02,440,4637,73
2013-02,440,4638,172
2013-02,440,4639,83
2013-02,440,4640,68
2013-02,440,4641,64
2013-02,440,4642,70
2013-02,440,4643,57
2013-02,440,4644,27
2013-02,440,4645,41
2013-02,440,4646,64
2013-02,440,4647,17
2013-02,440,4648,11
2013-02,440,4649,12
2013-02,441,4614,1
2013-02,441,4615,13
2013-02,441,4616,4
2013-02,441,4617,2
2013-02,441,4621,18
2013-02,441,4622,22
2013-02,441,4623,9
2013-02,441,4624,29
2013-02,441,4625,73
2013-02,441,4626,49
2013-02,441,4627,58
2013-02,441,4628,18
2013-02,441,4629,37
2013-02,441,4630,21
2013-02,441,4631,7
2013-02,441,4632,58
2013-02,441,4633,70
2013-02,441,4634,120
2013-02,441,4635,125
2013-02,441,4636,133
2013-02,441,4637,78
2013-02,441,4638,78
2013-02,441,4639,32
2013-02,441,4640,59
2013-02,441,4641,45
2013-02,441,4642,59
2013-02,441,4643,29
2013-02,441,4644,34
2013-02,441,4645,35
2013-02,441,4646,40
2013-02,441,4647,13
2013-02,441,4648,24
2013-02,441,4649,39
2013-02,441,4650,8
2013-02,441,4651,4
2013-02,442,4614,2
2013-02,442,4615,5
2013-02,442,4616,2
2013-02,442,4617,4
2013-02,442,4620,3
2013-02,442,4621,10
2013-02,442,4622,7
2013-02,442,4623,24
2013-02,442,4624,53
2013-02,442,4625,105
2013-02,442,4626,84
2013-02,442,4627,53
2013-02,442,4628,32
2013-02,442,4629,64
2013-02,442,4630,45
2013-02,442,4631,13
2013-02,442,4632,20
2013-02,442,4633,60
2013-02,442,4634,18
2013-02,442,4635,78
2013-02,442,4636,55
2013-02,442,4637,28
2013-02,442,4638,53
2013-02,442,4639,57
2013-02,442,4640,53
2013-02,442,4641,49
2013-02,442,4642,18
2013-02,442,4643,17
2013-02,442,4644,18
2013-02,442,4645,20
2013-02,442,4646,27
2013-02,442,4647,47
2013-02,442,4648,16
2013-02,442,4649,58
2013-02,442,4650,21
2013-02,442,4651,17
2013-02,442,4652,8
2013-02,443,4614,9
2013-02,443,4615,12
2013-02,443,4616,8
2013-02,443,4617,11
2013-02,443,4618,9
2013-02,443,4619,6
2013-02,443,4621,9
2013-02,443,4622,19
2013-02,443,4623,52
2013-02,443,4624,56
2013-02,443,4625,64
2013-02,443,4626,32
2013-02,443,4627,50
2013-02,443,4628,31
2013-02,443,4629,14
2013-02,443,4630,21
2013-02,443,4631,23
2013-02,443,4632,11
2013-02,443,4633,73
2013-02,443,4634,10
2013-02,443,4635,26
2013-02,443,4636,71
2013-02,443,4637,39
2013-02,443,4638,38
2013-02,443,4639,85
2013-02,443,4640,62
2013-02,443,4641,20
2013-02,443,4642,35
2013-02,443,4643,29
2013-02,443,4644,11
2013-02,443,4645,20
2013-02,443,4646,25
2013-02,443,4647,18
2013-02,443,4648,3
2013-02,443,4649,28
2013-02,443,4650,17
2013-02,443,4651,47
2013-02,443,4652,13
2013-02,444,4614,16
2013-02,444,4615,43
2013-02,444,4616,12
2013-02,444,4617,7
2013-02,444,4618,5
2013-02,444,4619,32
2013-02,444,4620,51
2013-02,444,4621,64
2013-02,444,4622,83
2013-02,444,4623,55
2013-02,444,4624,101
2013-02,444,4625,98
2013-02,444,4626,79
2013-02,444,4627,82
2013-02,444,4628,110
2013-02,444,4629,23
2013-02,444,4630,23
2013-02,444,4631,35
2013-02,444,4632,2
2013-02,444,4633,30
2013-02,444,4634,26
2013-02,444,4635,21
2013-02,444,4636,49
2013-02,444,4637,42
2013-02,444,4638,46
2013-02,444,4639,87
2013-02,444,4640,32
2013-02,444,4641,38
2013-02,444,4642,26
2013-02,444,4643,30
2013-02,444,4644,31
2013-02,444,4645,28
2013-02,444,4646,33
2013-02,444,4647,27
2013-02,444,4648,41
2013-02,444,4649,32
2013-02,444,4650,87
2013-02,444,4651,67
2013-02,444,4652,85
2013-02,445,4613,10
2013-02,445,4614,27
2013-02,445,4615,40
2013-02,445,4616,23
2013-02,445,4617,39
2013-02,445,4618,19
2013-02,445,4619,49
2013-02,445,4620,63
2013-02,445,4621,73
2013-02,445,4622,84
2013-02,445,4623,78
2013-02,445,4624,60
2013-02,445,4625,77
2013-02,445,4626,96
2013-02,445,4627,59
2013-02,445,4628,23
2013-02,445,4629,1
2013-02,445,4630,4
2013-02,445,4631,22
2013-02,445,4632,14
2013-02,445,4633,15
2013-02,445,4634,54
2013-02,445,4635,33
2013-02,445,4636,29
2013-02,445,4637,40
2013-02,445,4638,50
2013-02,445,4639,16
2013-02,445,4640,27
2013-02,445,4641,50
2013-02,445,4642,35
2013-02,445,4643,78
2013-02,445,4644,55
2013-02,445,4645,46
2013-02,445,4646,150
2013-02,445,4647,64
2013-02,445,4648,49
2013-02,445,4649,42
2013-02,445,4650,27
2013-02,445,4651,11
2013-02,446,4612,25
2013-02,446,4613,29
2013-02,446,4614,44
2013-02,446,4615,39
2013-02,446,4616,22
2013-02,446,4617,28
2013-02,446,4618,32
2013-02,446,4619,33
2013-02,446,4620,59
2013-02,446,4621,39
2013-02,446,4622,94
2013-02,446,4623,66
2013-02,446,4624,96
2013-02,446,4625,76
2013-02,446,4626,55
2013-02,446,4627,54
2013-02,446,4628,29
2013-02,446,4629,9
2013-02,446,4630,11
2013-02,446,4631,48
2013-02,446,4632,23
2013-02,446,4633,21
2013-02,446,4634,24
2013-02,446,4635,40
2013-02,446,4636,79
2013-02,446,4637,57
2013-02,446,4638,45
2013-02,446,4639,42
2013-02,446,4640,36
2013-02,446,4641,39
2013-02,446,4642,63
2013-02,446,4643,100
2013-02,446,4644,64
2013-02,446,4645,28
2013-02,446,4646,22
2013-02,447,4612,17
2013-02,447,4613,18
2013-02,447,4614,67
2013-02,447,4615,46
2013-02,447,4616,55
2013-02,447,4617,39
2013-02,447,4618,18
2013-02,447,4619,34
2013-02,447,4620,36
2013-02,447,4621,33
2013-02,447,4622,53
2013-02,447,4623,68
2013-02,447,4624,94
2013-02,447,4625,42
2013-02,447,4626,18
2013-02,447,4627,40
2013-02,447,4628,21
2013-02,447,4629,37
2013-02,447,4630,47
2013-02,447,4631,27
2013-02,447,4632,52
2013-02,447,4633,54
2013-02,447,4634,11
2013-02,447,4635,44
2013-02,447,4636,215
2013-02,447,4637,198
2013-02,447,4638,157
2013-02,447,4639,121
2013-02,447,4640,33
2013-02,447,4641,7
2013-02,447,4642,6
2013-02,447,4643,1
2013-02,448,4610,1
2013-02,448,4611,10
2013-02,448,4612,8
2013-02,448,4613,32
2013-02,448,4614,55
2013-02,448,4615,81
2013-02,448,4616,80
2013-02,448,4617,56
2013-02,448,4618,28
2013-02,448,4619,67
2013-02,448,4620,39
2013-02,448,4621,19
2013-02,448,4622,88
2013-02,448,4623,87
2013-02,448,4624,73
2013-02,448,4625,87
2013-02,448,4626,104
2013-02,448,4627,84
2013-02,448,4628,74
2013-02,448,4629,54
2013-02,448,4630,73
2013-02,448,4631,68
2013-02,448,4632,54
2013-02,448,4633,38
2013-02,448,4634,38
2013-02,448,4635,46
2013-02,448,4636,61
2013-02,448,4637,85
2013-02,448,4638,158
2013-02,448,4639,6
2013-02,449,4611,44
2013-02,449,4612,5
2013-02,449,4613,10
2013-02,449,4614,2
2013-02,449,4615,38
2013-02,449,4616,20
2013-02,449,4617,47
2013-02,449,4618,3
2013-02,449,4619,39
2013-02,449,4620,38
2013-02,449,4621,99
2013-02,449,4622,144
2013-02,449,4623,61
2013-02,449,4624,53
2013-02,449,4625,94
2013-02,449,4626,12
2013-02,449,4627,19
2013-02,449,4628,62
2013-02,449,4629,38
2013-02,449,4630,37
2013-02,449,4631,21
2013-02,449,4633,5
2013-02,449,4634,1
2013-02,449,4637,3
2013-02,449,4638,2
2013-02,450,4611,28
2013-02,450,4612,3
2013-02,450,4615,1
2013-02,450,4617,7
2013-02,450,4618,10
2013-02,450,4619,30
2013-02,450,4620,18
2013-02,450,4621,31
2013-02,450,4622,42
2013-02,450,4623,55
2013-02,450,4624,36
2013-02,450,4625,49
2013-02,450,4626,8
2013-02,450,4627,26
2013-02,450,4628,29
2013-02,450,4629,21
2013-02,450,4630,1
2013-02,451,4612,1
2013-02,451,4617,6
2013-02,451,4619,25
2013-02,451,4620,45
2013-02,451,4621,35
2013-02,451,4622,58
2013-02,451,4623,101
2013-02,451,4624,65
2013-02,451,4625,17
2013-02,451,4626,7
2013-02,451,4627,35
2013-02,451,4628,7
2013-02,452,4616,4
2013-02,452,4617,8
2013-02,452,4618,38
2013-02,452,4619,37
2013-02,452,4620,20
2013-02,452,4621,34
2013-02,452,4622,79
2013-02,452,4623,104
2013-02,452,4624,88
2013-02,452,4625,1
2013-02,453,4610,1
2013-02,453,4611,2
2013-02,453,4612,9
2013-02,453,4616,17
2013-02,453,4617,14
2013-02,453,4618,13
2013-02,453,4619,23
2013-02,453,4620,54
2013-02,453,4621,76
2013-02,453,4622,138
2013-02,453,4623,88
2013-02,454,4610,2
2013-02,454,4611,21
2013-02,454,4612,2
2013-02,454,4616,3
2013-02,454,4617,2
2013-02,454,4618,12
2013-02,454,4619,30
2013-02,454,4620,62
2013-02,454,4621,48
2013-02,454,4622,45
2013-02,455,4611,4
2013-02,455,4614,2
2013-02,455,4615,12
2013-02,455,4616,18
2013-02,455,4617,18
2013-02,455,4618,32
2013-02,455,4619,4
2013-02,456,4611,1
2013-02,456,4616,5
2013-03,424,4645,12
2013-03,424,4646,2
2013-03,424,4647,31
2013-03,424,4648,3
2013-03,425,4647,49
2013-03,426,4647,12
2013-03,426,4648,7
2013-03,429,4646,2
2013-03,429,4647,10
2013-03,430,4644,6
2013-03,430,4645,4
2013-03,430,4646,6
2013-03,430,4647,12
2013-03,430,4648,7
2013-03,431,4643,10
2013-03,431,4644,8
2013-03,431,4647,3
2013-03,431,4649,1
2013-03,432,4642,1
2013-03,432,4643,10
2013-03,432,4644,11
2013-03,432,4647,9
2013-03,432,4648,5
2013-03,432,4649,3
2013-03,432,4650,14
2013-03,432,4651,4
2013-03,433,4625,4
2013-03,433,4626,2
2013-03,433,4627,3
2013-03,433,4640,6
2013-03,433,4641,17
2013-03,433,4642,25
2013-03,433,4643,11
2013-03,433,4644,22
2013-03,433,4647,10
2013-03,433,4648,8
2013-03,433,4649,6
2013-03,433,4651,2
2013-03,434,4625,15
2013-03,434,4626,2
2013-03,434,4627,5
2013-03,434,4639,2
2013-03,434,4640,16
2013-03,434,4641,33
2013-03,434,4642,41
2013-03,434,4643,22
2013-03,434,4644,14
2013-03,434,4645,5
2013-03,434,4646,5
2013-03,434,4647,9
2013-03,434,4648,13
2013-03,434,4649,13
2013-03,434,4651,1
2013-03,435,4625,16
2013-03,435,4626,23
2013-03,435,4627,11
2013-03,435,4635,4
2013-03,435,4636,22
2013-03,435,4637,25
2013-03,435,4638,14
2013-03,435,4639,21
2013-03,435,4640,41
2013-03,435,4641,51
2013-03,435,4642,45
2013-03,435,4643,34
2013-03,435,4644,29
2013-03,435,4645,20
2013-03,435,4646,20
2013-03,435,4647,12
2013-03,435,4648,18
2013-03,435,4649,2
2013-03,435,4651,1
2013-03,436,4625,31
2013-03,436,4626,10
2013-03,436,4627,18
2013-03,436,4635,24
2013-03,436,4636,138
2013-03,436,4637,84
2013-03,436,4638,99
2013-03,436,4639,89
2013-03,436,4640,38
2013-03,436,4641,70
2013-03,436,4642,46
2013-03,436,4643,48
2013-03,436,4644,38
2013-03,436,4645,44
2013-03,436,4646,23
2013-03,436,4647,24
2013-03,436,4648,10
2013-03,436,4650,3
2013-03,437,4625,7
2013-03,437,4627,20
2013-03,437,4628,9
2013-03,437,4629,6
2013-03,437,4635,15
2013-03,437,4636,223
2013-03,437,4637,168
2013-03,437,4638,171
2013-03,437,4639,86
2013-03,437,4640,72
2013-03,437,4641,60
2013-03,437,4642,53
2013-03,437,4643,58
2013-03,437,4644,34
2013-03,437,4645,38
2013-03,437,4646,20
2013-03,437,4647,26
2013-03,437,4649,2
2013-03,438,4620,2
2013-03,438,4621,10
2013-03,438,4622,52
2013-03,438,4624,5
2013-03,438,4625,18
2013-03,438,4626,28
2013-03,438,4627,27
2013-03,438,4628,27
2013-03,438,4629,10
2013-03,438,4630,1
2013-03,438,4632,4
2013-03,438,4634,5
2013-03,438,4635,37
2013-03,438,4636,194
2013-03,438,4637,64
2013-03,438,4638,57
2013-03,438,4639,28
2013-03,438,4640,72
2013-03,438,4641,56
2013-03,438,4642,68
2013-03,438,4643,45
2013-03,438,4644,36
2013-03,438,4645,15
2013-03,438,4646,28
2013-03,438,4647,4
2013-03,438,4648,3
2013-03,438,4649,5
2013-03,439,4614,1
2013-03,439,4620,8
2013-03,439,4621,24
2013-03,439,4622,31
2013-03,439,4623,10
2013-03,439,4624,23
2013-03,439,4625,26
2013-03,439,4626,35
2013-03,439,4627,45
2013-03,439,4628,27
2013-03,439,4629,15
2013-03,439,4630,5
2013-03,439,4631,28
2013-03,439,4632,74
2013-03,439,4633,79
2013-03,439,4634,110
2013-03,439,4635,130
2013-03,439,4636,293
2013-03,439,4637,116
2013-03,439,4638,115
2013-03,439,4639,134
2013-03,439,4640,101
2013-03,439,4641,47
2013-03,439,4642,22
2013-03,439,4643,64
2013-03,439,4644,43
2013-03,439,4645,39
2013-03,439,4646,37
2013-03,439,4647,5
2013-03,439,4648,5
2013-03,439,4649,4
2013-03,440,4614,3
2013-03,440,4615,11
2013-03,440,4616,3
2013-03,440,4617,4
2013-03,440,4620,7
2013-03,440,4621,26
2013-03,440,4622,36
2013-03,440,4623,8
2013-03,440,4624,15
2013-03,440,4625,38
2013-03,440,4626,27
2013-03,440,4627,18
2013-03,440,4628,18
2013-03,440,4629,5
2013-03,440,4630,4
2013-03,440,4631,17
2013-03,440,4632,62
2013-03,440,4633,86
2013-03,440,4634,162
2013-03,440,4635,144
2013-03,440,4636,78
2013-03,440,4637,91
2013-03,440,4638,236
2013-03,440,4639,91
2013-03,440,4640,82
2013-03,440,4641,51
2013-03,440,4642,58
2013-03,440,4643,36
2013-03,440,4644,31
2013-03,440,4645,52
2013-03,440,4646,77
2013-03,440,4647,13
2013-03,440,4648,10
2013-03,440,4649,21
2013-03,441,4614,3
2013-03,441,4615,17
2013-03,441,4616,8
2013-03,441,4617,4
2013-03,441,4620,7
2013-03,441,4621,12
2013-03,441,4622,25
2013-03,441,4623,24
2013-03,441,4624,19
2013-03,441,4625,91
2013-03,441,4626,32
2013-03,441,4627,58
2013-03,441,4628,50
2013-03,441,4629,48
2013-03,441,4630,21
2013-03,441,4631,5
2013-03,441,4632,65
2013-03,441,4633,83
2013-03,441,4634,127
2013-03,441,4635,174
2013-03,441,4636,114
2013-03,441,4637,67
2013-03,441,4638,83
2013-03,441,4639,42
2013-03,441,4640,76
2013-03,441,4641,53
2013-03,441,4642,46
2013-03,441,4643,41
2013-03,441,4644,35
2013-03,441,4645,34
2013-03,441,4646,56
2013-03,441,4647,22
2013-03,441,4648,14
2013-03,441,4649,44
2013-03,441,4650,8
2013-03,441,4651,7
2013-03,441,4652,1
2013-03,442,4615,3
2013-03,442,4616,3
2013-03,442,4617,1
2013-03,442,4620,4
2013-03,442,4621,15
2013-03,442,4622,10
2013-03,442,4623,36
2013-03,442,4624,75
2013-03,442,4625,130
2013-03,442,4626,54
2013-03,442,4627,47
2013-03,442,4628,37
2013-03,442,4629,58
2013-03,442,4630,34
2013-03,442,4631,6
2013-03,442,4632,15
2013-03,442,4633,75
2013-03,442,4634,28
2013-03,442,4635,57
2013-03,442,4636,67
2013-03,442,4637,21
2013-03,442,4638,33
2013-03,442,4639,61
2013-03,442,4640,58
2013-03,442,4641,47
2013-03,442,4642,32
2013-03,442,4643,36
2013-03,442,4644,25
2013-03,442,4645,25
2013-03,442,4646,38
2013-03,442,4647,31
2013-03,442,4648,30
2013-03,442,4649,52
2013-03,442,4650,29
2013-03,442,4651,21
2013-03,442,4652,1
2013-03,443,4614,12
2013-03,443,4615,11
2013-03,443,4616,13
2013-03,443,4617,8
2013-03,443,4618,5
2013-03,443,4619,5
2013-03,443,4620,4
2013-03,443,4621,10
2013-03,443,4622,27
2013-03,443,4623,54
2013-03,443,4624,92
2013-03,443,4625,97
2013-03,443,4626,38
2013-03,443,4627,50
2013-03,443,4628,42
2013-03,443,4629,21
2013-03,443,4630,20
2013-03,443,4631,28
2013-03,443,4632,9
2013-03,443,4633,75
2013-03,443,4634,12
2013-03,443,4635,50
2013-03,443,4636,79
2013-03,443,4637,39
2013-03,443,4638,55
2013-03,443,4639,77
2013-03,443,4640,54
2013-03,443,4641,23
2013-03,443,4642,28
2013-03,443,4643,32
2013-03,443,4644,19
2013-03,443,4645,37
2013-03,443,4646,51
2013-03,443,4647,22
2013-03,443,4648,4
2013-03,443,4649,44
2013-03,443,4650,28
2013-03,443,4651,47
2013-03,443,4652,6
2013-03,444,4614,34
2013-03,444,4615,41
2013-03,444,4616,19
2013-03,444,4617,10
2013-03,444,4618,13
2013-03,444,4619,38
2013-03,444,4620,51
2013-03,444,4621,53
2013-03,444,4622,106
2013-03,444,4623,57
2013-03,444,4624,102
2013-03,444,4625,98
2013-03,444,4626,66
2013-03,444,4627,95
2013-03,444,4628,108
2013-03,444,4629,37
2013-03,444,4630,35
2013-03,444,4631,29
2013-03,444,4632,2
2013-03,444,4633,25
2013-03,444,4634,28
2013-03,444,4635,38
2013-03,444,4636,46
2013-03,444,4637,63
2013-03,444,4638,76
2013-03,444,4639,103
2013-03,444,4640,38
2013-03,444,4641,46
2013-03,444,4642,20
2013-03,444,4643,32
2013-03,444,4644,39
2013-03,444,4645,36
2013-03,444,4646,40
2013-03,444,4647,27
2013-03,444,4648,26
2013-03,444,4649,33
2013-03,444,4650,84
2013-03,444,4651,70
2013-03,444,4652,99
2013-03,445,4613,16
2013-03,445,4614,31
2013-03,445,4615,35
2013-03,445,4616,22
2013-03,445,4617,34
2013-03,445,4618,20
2013-03,445,4619,55
2013-03,445,4620,90
2013-03,445,4621,69
2013-03,445,4622,124
2013-03,445,4623,93
2013-03,445,4624,81
2013-03,445,4625,82
2013-03,445,4626,115
2013-03,445,4627,69
2013-03,445,4628,43
2013-03,445,4629,3
2013-03,445,4630,9
2013-03,445,4631,17
2013-03,445,4632,24
2013-03,445,4633,24
2013-03,445,4634,58
2013-03,445,4635,38
2013-03,445,4636,33
2013-03,445,4637,38
2013-03,445,4638,32
2013-03,445,4639,25
2013-03,445,4640,43
2013-03,445,4641,54
2013-03,445,4642,35
2013-03,445,4643,69
2013-03,445,4644,75
2013-03,445,4645,56
2013-03,445,4646,170
2013-03,445,4647,69
2013-03,445,4648,62
2013-03,445,4649,50
2013-03,445,4650,18
2013-03,445,4651,7
2013-03,446,4612,22
2013-03,446,4613,42
2013-03,446,4614,53
2013-03,446,4615,49
2013-03,446,4616,18
2013-03,446,4617,36
2013-03,446,4618,45
2013-03,446,4619,28
2013-03,446,4620,67
2013-03,446,4621,50
2013-03,446,4622,103
2013-03,446,4623,111
2013-03,446,4624,103
2013-03,446,4625,87
2013-03,446,4626,70
2013-03,446,4627,73
2013-03,446,4628,41
2013-03,446,4629,16
2013-03,446,4630,14
2013-03,446,4631,53
2013-03,446,4632,36
2013-03,446,4633,17
2013-03,446,4634,44
2013-03,446,4635,40
2013-03,446,4636,83
2013-03,446,4637,61
2013-03,446,4638,37
2013-03,446,4639,66
2013-03,446,4640,45
2013-03,446,4641,58
2013-03,446,4642,86
2013-03,446,4643,81
