YearMonth,Grid_X,Grid_Y,Crime_Count
2021-10,445,4641,33
2021-10,445,4642,25
2021-10,445,4643,61
2021-10,445,4644,62
2021-10,445,4645,42
2021-10,445,4646,86
2021-10,445,4647,72
2021-10,445,4648,67
2021-10,445,4649,74
2021-10,445,4650,32
2021-10,445,4651,14
2021-10,446,4612,22
2021-10,446,4613,29
2021-10,446,4614,34
2021-10,446,4615,27
2021-10,446,4616,18
2021-10,446,4617,41
2021-10,446,4618,34
2021-10,446,4619,31
2021-10,446,4620,36
2021-10,446,4621,40
2021-10,446,4622,65
2021-10,446,4623,71
2021-10,446,4624,52
2021-10,446,4625,66
2021-10,446,4626,45
2021-10,446,4627,33
2021-10,446,4628,25
2021-10,446,4629,13
2021-10,446,4630,16
2021-10,446,4631,35
2021-10,446,4632,20
2021-10,446,4633,22
2021-10,446,4634,42
2021-10,446,4635,46
2021-10,446,4636,56
2021-10,446,4637,120
2021-10,446,4638,59
2021-10,446,4639,79
2021-10,446,4640,41
2021-10,446,4641,57
2021-10,446,4642,98
2021-10,446,4643,120
2021-10,446,4644,84
2021-10,446,4645,38
2021-10,446,4646,25
2021-10,446,4647,3
2021-10,447,4612,17
2021-10,447,4613,23
2021-10,447,4614,39
2021-10,447,4615,21
2021-10,447,4616,43
2021-10,447,4617,55
2021-10,447,4618,30
2021-10,447,4619,35
2021-10,447,4620,42
2021-10,447,4621,26
2021-10,447,4622,58
2021-10,447,4623,81
2021-10,447,4624,61
2021-10,447,4625,42
2021-10,447,4626,25
2021-10,447,4627,25
2021-10,447,4628,8
2021-10,447,4629,23
2021-10,447,4630,24
2021-10,447,4631,20
2021-10,447,4632,30
2021-10,447,4633,64
2021-10,447,4634,22
2021-10,447,4635,77
2021-10,447,4636,158
2021-10,447,4637,250
2021-10,447,4638,204
2021-10,447,4639,152
2021-10,447,4640,41
2021-10,447,4641,19
2021-10,447,4642,8
2021-10,447,4643,3
2021-10,448,4610,2
2021-10,448,4611,20
2021-10,448,4612,9
2021-10,448,4613,26
2021-10,448,4614,23
2021-10,448,4615,73
2021-10,448,4616,45
2021-10,448,4617,38
2021-10,448,4618,25
2021-10,448,4619,53
2021-10,448,4620,42
2021-10,448,4621,32
2021-10,448,4622,61
2021-10,448,4623,62
2021-10,448,4624,66
2021-10,448,4625,78
2021-10,448,4626,84
2021-10,448,4627,62
2021-10,448,4628,103
2021-10,448,4629,54
2021-10,448,4630,57
2021-10,448,4631,60
2021-10,448,4632,43
2021-10,448,4633,67
2021-10,448,4634,42
2021-10,448,4635,94
2021-10,448,4636,52
2021-10,448,4637,160
2021-10,448,4638,163
2021-10,448,4639,14
2021-10,449,4611,44
2021-10,449,4612,3
2021-10,449,4614,1
2021-10,449,4615,23
2021-10,449,4616,25
2021-10,449,4617,33
2021-10,449,4618,3
2021-10,449,4619,37
2021-10,449,4620,43
2021-10,449,4621,117
2021-10,449,4622,105
2021-10,449,4623,62
2021-10,449,4624,44
2021-10,449,4625,73
2021-10,449,4626,26
2021-10,449,4627,27
2021-10,449,4628,66
2021-10,449,4629,50
2021-10,449,4630,34
2021-10,449,4631,16
2021-10,449,4632,3
2021-10,449,4634,1
2021-10,449,4637,15
2021-10,449,4638,1
2021-10,450,4611,23
2021-10,450,4612,3
2021-10,450,4616,9
2021-10,450,4617,6
2021-10,450,4618,7
2021-10,450,4619,34
2021-10,450,4620,15
2021-10,450,4621,23
2021-10,450,4622,49
2021-10,450,4623,45
2021-10,450,4624,24
2021-10,450,4625,50
2021-10,450,4626,5
2021-10,450,4627,60
2021-10,450,4628,34
2021-10,450,4629,36
2021-10,450,4630,9
2021-10,451,4612,1
2021-10,451,4617,5
2021-10,451,4619,40
2021-10,451,4620,51
2021-10,451,4621,33
2021-10,451,4622,61
2021-10,451,4623,103
2021-10,451,4624,73
2021-10,451,4625,19
2021-10,451,4626,14
2021-10,451,4627,71
2021-10,451,4628,19
2021-10,452,4617,17
2021-10,452,4618,24
2021-10,452,4619,29
2021-10,452,4620,27
2021-10,452,4621,19
2021-10,452,4622,56
2021-10,452,4623,82
2021-10,452,4624,75
2021-10,452,4625,3
2021-10,453,4611,1
2021-10,453,4612,12
2021-10,453,4616,8
2021-10,453,4617,13
2021-10,453,4618,9
2021-10,453,4619,22
2021-10,453,4620,22
2021-10,453,4621,49
2021-10,453,4622,127
2021-10,453,4623,80
2021-10,454,4610,2
2021-10,454,4611,16
2021-10,454,4612,8
2021-10,454,4613,2
2021-10,454,4615,1
2021-10,454,4616,4
2021-10,454,4618,6
2021-10,454,4619,18
2021-10,454,4620,49
2021-10,454,4621,33
2021-10,454,4622,31
2021-10,455,4611,7
2021-10,455,4614,7
2021-10,455,4615,13
2021-10,455,4616,28
2021-10,455,4617,14
2021-10,455,4618,14
2021-10,455,4619,5
2021-10,455,4621,1
2021-10,456,4611,9
2021-10,456,4615,2
2021-10,456,4616,3
2021-10,456,4617,2
2021-11,424,4647,8
2021-11,425,4644,1
2021-11,425,4647,57
2021-11,425,4648,5
2021-11,426,4647,9
2021-11,426,4649,7
2021-11,427,4647,1
2021-11,429,4646,4
2021-11,429,4647,5
2021-11,429,4648,1
2021-11,430,4643,3
2021-11,430,4644,4
2021-11,430,4645,2
2021-11,430,4646,3
2021-11,430,4647,7
2021-11,430,4648,8
2021-11,431,4643,9
2021-11,431,4644,9
2021-11,431,4647,1
2021-11,431,4648,2
2021-11,432,4643,20
2021-11,432,4644,6
2021-11,432,4647,3
2021-11,432,4648,6
2021-11,432,4649,4
2021-11,432,4650,11
2021-11,432,4651,5
2021-11,432,4652,1
2021-11,433,4625,3
2021-11,433,4626,3
2021-11,433,4627,2
2021-11,433,4640,7
2021-11,433,4641,16
2021-11,433,4642,15
2021-11,433,4643,16
2021-11,433,4644,11
2021-11,433,4645,2
2021-11,433,4647,19
2021-11,433,4648,7
2021-11,433,4649,10
2021-11,433,4650,1
2021-11,433,4651,1
2021-11,433,4652,2
2021-11,434,4625,8
2021-11,434,4626,4
2021-11,434,4627,9
2021-11,434,4639,1
2021-11,434,4640,14
2021-11,434,4641,9
2021-11,434,4642,29
2021-11,434,4643,19
2021-11,434,4644,7
2021-11,434,4645,6
2021-11,434,4646,5
2021-11,434,4647,9
2021-11,434,4648,4
2021-11,434,4649,7
2021-11,435,4625,15
2021-11,435,4626,11
2021-11,435,4627,14
2021-11,435,4635,7
2021-11,435,4636,16
2021-11,435,4637,8
2021-11,435,4638,12
2021-11,435,4639,8
2021-11,435,4640,21
2021-11,435,4641,28
2021-11,435,4642,28
2021-11,435,4643,16
2021-11,435,4644,12
2021-11,435,4645,13
2021-11,435,4646,15
2021-11,435,4647,9
2021-11,435,4648,4
2021-11,435,4649,4
2021-11,435,4650,1
2021-11,435,4651,2
2021-11,436,4625,19
2021-11,436,4626,7
2021-11,436,4627,13
2021-11,436,4635,15
2021-11,436,4636,68
2021-11,436,4637,63
2021-11,436,4638,47
2021-11,436,4639,54
2021-11,436,4640,30
2021-11,436,4641,29
2021-11,436,4642,34
2021-11,436,4643,22
2021-11,436,4644,21
2021-11,436,4645,12
2021-11,436,4646,14
2021-11,436,4647,7
2021-11,436,4648,14
2021-11,436,4649,2
2021-11,436,4650,2
2021-11,437,4625,7
2021-11,437,4627,19
2021-11,437,4628,6
2021-11,437,4629,4
2021-11,437,4635,3
2021-11,437,4636,108
2021-11,437,4637,62
2021-11,437,4638,71
2021-11,437,4639,44
2021-11,437,4640,37
2021-11,437,4641,24
2021-11,437,4642,29
2021-11,437,4643,23
2021-11,437,4644,23
2021-11,437,4645,21
2021-11,437,4646,16
2021-11,437,4647,11
2021-11,437,4648,1
2021-11,437,4649,2
2021-11,438,4615,1
2021-11,438,4620,2
2021-11,438,4621,1
2021-11,438,4622,34
2021-11,438,4623,1
2021-11,438,4624,9
2021-11,438,4625,12
2021-11,438,4626,15
2021-11,438,4627,9
2021-11,438,4628,9
2021-11,438,4629,7
2021-11,438,4630,1
2021-11,438,4631,2
2021-11,438,4632,5
2021-11,438,4633,3
2021-11,438,4634,4
2021-11,438,4635,23
2021-11,438,4636,92
2021-11,438,4637,29
2021-11,438,4638,31
2021-11,438,4639,27
2021-11,438,4640,58
2021-11,438,4641,24
2021-11,438,4642,55
2021-11,438,4643,23
2021-11,438,4644,23
2021-11,438,4645,13
2021-11,438,4646,13
2021-11,438,4647,5
2021-11,438,4648,6
2021-11,438,4649,8
2021-11,439,4614,1
2021-11,439,4620,3
2021-11,439,4621,14
2021-11,439,4622,8
2021-11,439,4623,2
2021-11,439,4624,8
2021-11,439,4625,19
2021-11,439,4626,17
2021-11,439,4627,27
2021-11,439,4628,23
2021-11,439,4629,18
2021-11,439,4630,1
2021-11,439,4631,5
2021-11,439,4632,40
2021-11,439,4633,47
2021-11,439,4634,54
2021-11,439,4635,69
2021-11,439,4636,120
2021-11,439,4637,15
2021-11,439,4638,55
2021-11,439,4639,93
2021-11,439,4640,59
2021-11,439,4641,39
2021-11,439,4642,32
2021-11,439,4643,34
2021-11,439,4644,24
2021-11,439,4645,30
2021-11,439,4646,33
2021-11,439,4647,7
2021-11,439,4648,3
2021-11,439,4649,3
2021-11,440,4615,5
2021-11,440,4616,3
2021-11,440,4617,2
2021-11,440,4618,1
2021-11,440,4620,6
2021-11,440,4621,14
2021-11,440,4622,15
2021-11,440,4623,11
2021-11,440,4624,16
2021-11,440,4625,25
2021-11,440,4626,15
2021-11,440,4627,4
2021-11,440,4628,8
2021-11,440,4629,2
2021-11,440,4630,3
2021-11,440,4631,6
2021-11,440,4632,41
2021-11,440,4633,53
2021-11,440,4634,114
2021-11,440,4635,69
2021-11,440,4636,44
2021-11,440,4637,60
2021-11,440,4638,105
2021-11,440,4639,44
2021-11,440,4640,57
2021-11,440,4641,35
2021-11,440,4642,30
2021-11,440,4643,24
2021-11,440,4644,24
2021-11,440,4645,37
2021-11,440,4646,48
2021-11,440,4647,16
2021-11,440,4648,10
2021-11,440,4649,11
2021-11,441,4614,1
2021-11,441,4615,9
2021-11,441,4616,3
2021-11,441,4617,6
2021-11,441,4620,5
2021-11,441,4621,19
2021-11,441,4622,23
2021-11,441,4623,9
2021-11,441,4624,19
2021-11,441,4625,67
2021-11,441,4626,29
2021-11,441,4627,36
2021-11,441,4628,25
2021-11,441,4629,23
2021-11,441,4630,24
2021-11,441,4632,29
2021-11,441,4633,49
2021-11,441,4634,46
2021-11,441,4635,70
2021-11,441,4636,53
2021-11,441,4637,54
2021-11,441,4638,57
2021-11,441,4639,27
2021-11,441,4640,43
2021-11,441,4641,39
2021-11,441,4642,30
2021-11,441,4643,19
2021-11,441,4644,49
2021-11,441,4645,36
2021-11,441,4646,42
2021-11,441,4647,9
2021-11,441,4648,18
2021-11,441,4649,28
2021-11,441,4650,7
2021-11,441,4651,6
2021-11,442,4614,1
2021-11,442,4615,3
2021-11,442,4616,3
2021-11,442,4617,1
2021-11,442,4620,4
2021-11,442,4621,9
2021-11,442,4622,13
2021-11,442,4623,36
2021-11,442,4624,44
2021-11,442,4625,66
2021-11,442,4626,25
2021-11,442,4627,18
2021-11,442,4628,19
2021-11,442,4629,40
2021-11,442,4630,24
2021-11,442,4631,1
2021-11,442,4632,11
2021-11,442,4633,50
2021-11,442,4634,15
2021-11,442,4635,41
2021-11,442,4636,35
2021-11,442,4637,17
2021-11,442,4638,32
2021-11,442,4639,44
2021-11,442,4640,39
2021-11,442,4641,36
2021-11,442,4642,21
2021-11,442,4643,9
2021-11,442,4644,18
2021-11,442,4645,15
2021-11,442,4646,30
2021-11,442,4647,41
2021-11,442,4648,31
2021-11,442,4649,38
2021-11,442,4650,23
2021-11,442,4651,21
2021-11,442,4652,3
2021-11,443,4614,10
2021-11,443,4615,16
2021-11,443,4616,13
2021-11,443,4617,13
2021-11,443,4618,6
2021-11,443,4619,11
2021-11,443,4620,3
2021-11,443,4621,9
2021-11,443,4622,25
2021-11,443,4623,47
2021-11,443,4624,27
2021-11,443,4625,49
2021-11,443,4626,20
2021-11,443,4627,32
2021-11,443,4628,41
2021-11,443,4629,4
2021-11,443,4630,7
2021-11,443,4631,19
2021-11,443,4632,8
2021-11,443,4633,40
2021-11,443,4634,9
2021-11,443,4635,28
2021-11,443,4636,73
2021-11,443,4637,35
2021-11,443,4638,29
2021-11,443,4639,62
2021-11,443,4640,56
2021-11,443,4641,22
2021-11,443,4642,32
2021-11,443,4643,14
2021-11,443,4644,20
2021-11,443,4645,15
2021-11,443,4646,13
2021-11,443,4647,15
2021-11,443,4648,4
2021-11,443,4649,34
2021-11,443,4650,25
2021-11,443,4651,39
2021-11,443,4652,11
2021-11,444,4614,22
2021-11,444,4615,32
2021-11,444,4616,9
2021-11,444,4617,9
2021-11,444,4618,9
2021-11,444,4619,26
2021-11,444,4620,29
2021-11,444,4621,37
2021-11,444,4622,78
2021-11,444,4623,30
2021-11,444,4624,54
2021-11,444,4625,42
2021-11,444,4626,40
2021-11,444,4627,52
2021-11,444,4628,51
2021-11,444,4629,38
2021-11,444,4630,12
2021-11,444,4631,22
2021-11,444,4632,3
2021-11,444,4633,25
2021-11,444,4634,36
2021-11,444,4635,38
2021-11,444,4636,42
2021-11,444,4637,52
2021-11,444,4638,61
2021-11,444,4639,96
2021-11,444,4640,25
2021-11,444,4641,17
2021-11,444,4642,34
2021-11,444,4643,38
2021-11,444,4644,40
2021-11,444,4645,21
2021-11,444,4646,33
2021-11,444,4647,16
2021-11,444,4648,29
2021-11,444,4649,28
2021-11,444,4650,45
2021-11,444,4651,73
2021-11,444,4652,61
2021-11,445,4613,10
2021-11,445,4614,19
2021-11,445,4615,25
2021-11,445,4616,12
2021-11,445,4617,19
2021-11,445,4618,17
2021-11,445,4619,50
2021-11,445,4620,51
2021-11,445,4621,32
2021-11,445,4622,80
2021-11,445,4623,43
2021-11,445,4624,51
2021-11,445,4625,46
2021-11,445,4626,41
2021-11,445,4627,40
2021-11,445,4628,19
2021-11,445,4629,1
2021-11,445,4630,4
2021-11,445,4631,8
2021-11,445,4632,17
2021-11,445,4633,13
2021-11,445,4634,52
2021-11,445,4635,36
2021-11,445,4636,43
2021-11,445,4637,56
2021-11,445,4638,30
2021-11,445,4639,20
2021-11,445,4640,36
2021-11,445,4641,23
2021-11,445,4642,27
2021-11,445,4643,54
2021-11,445,4644,52
2021-11,445,4645,60
2021-11,445,4646,106
2021-11,445,4647,84
2021-11,445,4648,65
2021-11,445,4649,72
2021-11,445,4650,38
2021-11,445,4651,23
2021-11,446,4612,17
2021-11,446,4613,26
2021-11,446,4614,38
2021-11,446,4615,24
2021-11,446,4616,17
2021-11,446,4617,33
2021-11,446,4618,19
2021-11,446,4619,25
2021-11,446,4620,36
2021-11,446,4621,43
2021-11,446,4622,71
2021-11,446,4623,50
2021-11,446,4624,56
2021-11,446,4625,55
2021-11,446,4626,25
2021-11,446,4627,23
2021-11,446,4628,21
2021-11,446,4629,4
2021-11,446,4630,12
2021-11,446,4631,36
2021-11,446,4632,20
2021-11,446,4633,14
2021-11,446,4634,42
2021-11,446,4635,50
2021-11,446,4636,72
2021-11,446,4637,85
2021-11,446,4638,53
2021-11,446,4639,59
2021-11,446,4640,37
2021-11,446,4641,61
2021-11,446,4642,89
2021-11,446,4643,99
2021-11,446,4644,58
2021-11,446,4645,20
2021-11,446,4646,26
2021-11,446,4647,2
2021-11,447,4612,9
2021-11,447,4613,35
2021-11,447,4614,47
2021-11,447,4615,35
2021-11,447,4616,38
2021-11,447,4617,31
2021-11,447,4618,24
2021-11,447,4619,49
2021-11,447,4620,26
2021-11,447,4621,36
2021-11,447,4622,51
2021-11,447,4623,63
2021-11,447,4624,44
2021-11,447,4625,34
2021-11,447,4626,22
2021-11,447,4627,34
2021-11,447,4628,10
2021-11,447,4629,21
2021-11,447,4630,21
2021-11,447,4631,14
2021-11,447,4632,35
2021-11,447,4633,67
2021-11,447,4634,15
2021-11,447,4635,56
2021-11,447,4636,153
2021-11,447,4637,218
2021-11,447,4638,174
2021-11,447,4639,119
2021-11,447,4640,34
2021-11,447,4641,23
2021-11,447,4642,8
2021-11,447,4643,5
2021-11,448,4610,2
2021-11,448,4611,19
2021-11,448,4612,6
2021-11,448,4613,26
2021-11,448,4614,38
2021-11,448,4615,62
2021-11,448,4616,51
2021-11,448,4617,35
2021-11,448,4618,15
2021-11,448,4619,34
2021-11,448,4620,33
2021-11,448,4621,23
2021-11,448,4622,62
2021-11,448,4623,74
2021-11,448,4624,59
2021-11,448,4625,82
2021-11,448,4626,81
2021-11,448,4627,49
2021-11,448,4628,75
2021-11,448,4629,51
2021-11,448,4630,58
2021-11,448,4631,70
2021-11,448,4632,34
2021-11,448,4633,58
2021-11,448,4634,37
2021-11,448,4635,68
2021-11,448,4636,46
2021-11,448,4637,133
2021-11,448,4638,165
2021-11,448,4639,8
2021-11,448,4640,1
2021-11,449,4611,33
2021-11,449,4612,2
2021-11,449,4613,1
2021-11,449,4615,22
2021-11,449,4616,18
2021-11,449,4617,25
2021-11,449,4618,6
2021-11,449,4619,34
2021-11,449,4620,36
2021-11,449,4621,90
2021-11,449,4622,116
2021-11,449,4623,46
2021-11,449,4624,38
2021-11,449,4625,67
2021-11,449,4626,16
2021-11,449,4627,35
2021-11,449,4628,68
2021-11,449,4629,62
2021-11,449,4630,31
2021-11,449,4631,32
2021-11,449,4633,3
2021-11,449,4637,3
2021-11,449,4638,1
2021-11,450,4611,21
2021-11,450,4615,1
2021-11,450,4616,6
2021-11,450,4617,7
2021-11,450,4618,8
2021-11,450,4619,23
2021-11,450,4620,18
2021-11,450,4621,18
2021-11,450,4622,57
2021-11,450,4623,37
2021-11,450,4624,24
2021-11,450,4625,33
2021-11,450,4626,5
2021-11,450,4627,46
2021-11,450,4628,31
2021-11,450,4629,27
2021-11,450,4630,5
2021-11,451,4617,7
2021-11,451,4619,44
2021-11,451,4620,33
2021-11,451,4621,35
2021-11,451,4622,51
2021-11,451,4623,73
2021-11,451,4624,70
2021-11,451,4625,15
2021-11,451,4626,15
2021-11,451,4627,66
2021-11,451,4628,18
2021-11,452,4617,4
2021-11,452,4618,17
2021-11,452,4619,19
2021-11,452,4620,33
2021-11,452,4621,23
2021-11,452,4622,58
2021-11,452,4623,75
2021-11,452,4624,93
2021-11,452,4625,3
2021-11,453,4611,2
2021-11,453,4612,5
2021-11,453,4613,1
2021-11,453,4615,1
2021-11,453,4616,9
2021-11,453,4617,8
2021-11,453,4618,14
2021-11,453,4619,16
2021-11,453,4620,28
2021-11,453,4621,45
2021-11,453,4622,104
2021-11,453,4623,87
2021-11,454,4611,19
2021-11,454,4612,2
2021-11,454,4615,1
2021-11,454,4616,5
2021-11,454,4618,3
2021-11,454,4619,24
2021-11,454,4620,52
2021-11,454,4621,38
2021-11,454,4622,28
2021-11,455,4610,1
2021-11,455,4611,2
2021-11,455,4612,1
2021-11,455,4614,3
2021-11,455,4615,7
2021-11,455,4616,16
2021-11,455,4617,22
2021-11,455,4618,9
2021-11,455,4619,1
2021-11,456,4611,2
2021-11,456,4616,4
2021-12,424,4646,1
2021-12,424,4647,15
2021-12,425,4647,45
2021-12,426,4645,2
2021-12,426,4647,11
2021-12,426,4649,2
2021-12,429,4646,3
2021-12,429,4647,12
2021-12,430,4643,1
2021-12,430,4644,6
2021-12,430,4645,2
2021-12,430,4647,15
2021-12,430,4648,3
2021-12,431,4643,2
2021-12,431,4644,5
2021-12,431,4647,2
2021-12,431,4649,1
2021-12,432,4643,8
2021-12,432,4644,14
2021-12,432,4647,8
2021-12,432,4648,6
2021-12,432,4649,1
2021-12,432,4650,14
2021-12,432,4651,3
2021-12,433,4625,6
2021-12,433,4626,4
2021-12,433,4627,4
2021-12,433,4640,4
2021-12,433,4641,15
2021-12,433,4642,15
2021-12,433,4643,9
2021-12,433,4644,16
2021-12,433,4645,2
2021-12,433,4646,1
2021-12,433,4647,6
2021-12,433,4648,9
2021-12,433,4649,10
2021-12,433,4650,2
2021-12,433,4652,1
2021-12,434,4625,10
2021-12,434,4626,3
2021-12,434,4627,5
2021-12,434,4639,2
2021-12,434,4640,6
2021-12,434,4641,23
2021-12,434,4642,25
2021-12,434,4643,20
2021-12,434,4644,14
2021-12,434,4645,6
2021-12,434,4647,8
2021-12,434,4648,12
2021-12,434,4649,7
2021-12,435,4625,21
2021-12,435,4626,6
2021-12,435,4627,10
2021-12,435,4635,10
2021-12,435,4636,13
2021-12,435,4637,18
2021-12,435,4638,19
2021-12,435,4639,16
2021-12,435,4640,19
2021-12,435,4641,34
2021-12,435,4642,23
2021-12,435,4643,9
2021-12,435,4644,14
2021-12,435,4645,14
2021-12,435,4646,13
2021-12,435,4647,4
2021-12,435,4648,8
2021-12,435,4649,6
2021-12,435,4651,2
2021-12,436,4625,14
2021-12,436,4626,8
2021-12,436,4627,10
2021-12,436,4635,14
2021-12,436,4636,59
2021-12,436,4637,75
2021-12,436,4638,48
2021-12,436,4639,44
2021-12,436,4640,30
2021-12,436,4641,42
2021-12,436,4642,31
2021-12,436,4643,24
2021-12,436,4644,35
2021-12,436,4645,18
2021-12,436,4646,18
2021-12,436,4647,6
2021-12,436,4648,6
2021-12,436,4649,2
2021-12,436,4650,3
2021-12,437,4625,1
2021-12,437,4627,17
2021-12,437,4628,8
2021-12,437,4629,4
2021-12,437,4635,12
2021-12,437,4636,103
2021-12,437,4637,68
2021-12,437,4638,66
2021-12,437,4639,52
2021-12,437,4640,31
2021-12,437,4641,35
2021-12,437,4642,23
2021-12,437,4643,32
2021-12,437,4644,19
2021-12,437,4645,17
2021-12,437,4646,21
2021-12,437,4647,9
2021-12,437,4648,2
2021-12,438,4620,4
2021-12,438,4621,2
2021-12,438,4622,25
2021-12,438,4623,1
2021-12,438,4624,5
2021-12,438,4625,10
2021-12,438,4626,32
2021-12,438,4627,21
2021-12,438,4628,15
2021-12,438,4629,2
2021-12,438,4630,1
2021-12,438,4632,3
2021-12,438,4634,2
2021-12,438,4635,36
2021-12,438,4636,96
2021-12,438,4637,35
2021-12,438,4638,25
2021-12,438,4639,20
2021-12,438,4640,51
2021-12,438,4641,34
2021-12,438,4642,43
2021-12,438,4643,18
2021-12,438,4644,24
2021-12,438,4645,12
2021-12,438,4646,11
2021-12,438,4647,7
2021-12,438,4648,3
2021-12,438,4649,3
2021-12,439,4620,4
2021-12,439,4621,9
2021-12,439,4622,7
2021-12,439,4623,3
2021-12,439,4624,14
2021-12,439,4625,19
2021-12,439,4626,13
2021-12,439,4627,19
2021-12,439,4628,19
2021-12,439,4629,20
2021-12,439,4630,1
2021-12,439,4631,5
2021-12,439,4632,49
2021-12,439,4633,57
2021-12,439,4634,67
2021-12,439,4635,63
2021-12,439,4636,101
2021-12,439,4637,28
2021-12,439,4638,45
2021-12,439,4639,90
2021-12,439,4640,48
2021-12,439,4641,30
2021-12,439,4642,22
2021-12,439,4643,32
2021-12,439,4644,15
2021-12,439,4645,28
2021-12,439,4646,44
2021-12,439,4647,3
2021-12,439,4648,5
2021-12,439,4649,1
2021-12,440,4614,2
2021-12,440,4615,3
2021-12,440,4616,3
2021-12,440,4617,5
2021-12,440,4620,4
2021-12,440,4621,9
2021-12,440,4622,21
2021-12,440,4623,6
2021-12,440,4624,16
2021-12,440,4625,16
2021-12,440,4626,26
2021-12,440,4627,19
2021-12,440,4628,15
2021-12,440,4629,7
2021-12,440,4630,1
2021-12,440,4631,3
2021-12,440,4632,47
2021-12,440,4633,43
2021-12,440,4634,98
2021-12,440,4635,69
2021-12,440,4636,33
2021-12,440,4637,49
2021-12,440,4638,84
2021-12,440,4639,48
2021-12,440,4640,54
2021-12,440,4641,27
2021-12,440,4642,36
2021-12,440,4643,26
2021-12,440,4644,18
2021-12,440,4645,36
2021-12,440,4646,42
2021-12,440,4647,5
2021-12,440,4648,10
2021-12,440,4649,10
2021-12,441,4615,15
2021-12,441,4616,4
2021-12,441,4617,2
2021-12,441,4620,2
2021-12,441,4621,16
2021-12,441,4622,21
2021-12,441,4623,12
2021-12,441,4624,23
2021-12,441,4625,62
2021-12,441,4626,31
2021-12,441,4627,29
2021-12,441,4628,20
2021-12,441,4629,26
2021-12,441,4630,20
2021-12,441,4631,3
2021-12,441,4632,39
2021-12,441,4633,56
2021-12,441,4634,51
2021-12,441,4635,59
2021-12,441,4636,42
2021-12,441,4637,51
2021-12,441,4638,45
2021-12,441,4639,19
2021-12,441,4640,33
2021-12,441,4641,28
2021-12,441,4642,34
2021-12,441,4643,18
2021-12,441,4644,28
2021-12,441,4645,26
2021-12,441,4646,28
2021-12,441,4647,9
2021-12,441,4648,24
2021-12,441,4649,27
2021-12,441,4650,15
2021-12,441,4651,10
2021-12,441,4652,2
2021-12,442,4615,4
2021-12,442,4616,2
2021-12,442,4621,10
2021-12,442,4622,4
2021-12,442,4623,37
2021-12,442,4624,36
2021-12,442,4625,54
2021-12,442,4626,34
2021-12,442,4627,24
2021-12,442,4628,10
2021-12,442,4629,30
2021-12,442,4630,28
2021-12,442,4631,7
2021-12,442,4632,19
2021-12,442,4633,33
2021-12,442,4634,27
2021-12,442,4635,26
2021-12,442,4636,35
2021-12,442,4637,16
2021-12,442,4638,35
2021-12,442,4639,31
2021-12,442,4640,33
2021-12,442,4641,28
2021-12,442,4642,10
2021-12,442,4643,19
2021-12,442,4644,18
2021-12,442,4645,13
2021-12,442,4646,21
2021-12,442,4647,46
2021-12,442,4648,29
2021-12,442,4649,38
2021-12,442,4650,20
2021-12,442,4651,21
2021-12,442,4652,7
2021-12,443,4614,17
2021-12,443,4615,11
2021-12,443,4616,10
2021-12,443,4617,7
2021-12,443,4618,5
2021-12,443,4619,3
2021-12,443,4620,3
2021-12,443,4621,7
2021-12,443,4622,22
2021-12,443,4623,37
2021-12,443,4624,32
2021-12,443,4625,47
2021-12,443,4626,20
2021-12,443,4627,26
2021-12,443,4628,38
2021-12,443,4629,9
2021-12,443,4630,9
2021-12,443,4631,26
2021-12,443,4632,5
2021-12,443,4633,54
2021-12,443,4634,15
2021-12,443,4635,33
2021-12,443,4636,61
2021-12,443,4637,29
2021-12,443,4638,38
2021-12,443,4639,50
2021-12,443,4640,41
2021-12,443,4641,17
2021-12,443,4642,23
2021-12,443,4643,19
2021-12,443,4644,13
2021-12,443,4645,16
2021-12,443,4646,18
2021-12,443,4647,15
2021-12,443,4648,6
2021-12,443,4649,53
2021-12,443,4650,37
2021-12,443,4651,44
2021-12,443,4652,3
2021-12,444,4614,15
2021-12,444,4615,29
2021-12,444,4616,13
2021-12,444,4617,10
2021-12,444,4618,10
2021-12,444,4619,23
2021-12,444,4620,31
2021-12,444,4621,40
2021-12,444,4622,90
2021-12,444,4623,23
2021-12,444,4624,49
2021-12,444,4625,55
2021-12,444,4626,35
2021-12,444,4627,43
2021-12,444,4628,52
2021-12,444,4629,26
2021-12,444,4630,14
2021-12,444,4631,28
2021-12,444,4632,2
2021-12,444,4633,22
2021-12,444,4634,22
2021-12,444,4635,25
2021-12,444,4636,43
2021-12,444,4637,46
2021-12,444,4638,57
2021-12,444,4639,73
2021-12,444,4640,27
2021-12,444,4641,25
2021-12,444,4642,19
2021-12,444,4643,30
2021-12,444,4644,28
2021-12,444,4645,19
2021-12,444,4646,28
2021-12,444,4647,25
2021-12,444,4648,22
2021-12,444,4649,34
2021-12,444,4650,59
2021-12,444,4651,58
2021-12,444,4652,60
2021-12,445,4613,13
2021-12,445,4614,18
2021-12,445,4615,20
2021-12,445,4616,8
2021-12,445,4617,24
2021-12,445,4618,17
2021-12,445,4619,39
2021-12,445,4620,35
2021-12,445,4621,38
2021-12,445,4622,63
2021-12,445,4623,45
2021-12,445,4624,39
2021-12,445,4625,38
2021-12,445,4626,32
2021-12,445,4627,28
2021-12,445,4628,21
2021-12,445,4629,1
2021-12,445,4630,4
2021-12,445,4631,16
2021-12,445,4632,14
2021-12,445,4633,20
